 ==  = 
|    Run |             SelectedLS |     Recorded |                HLTpath |              L1bit |    Effective |
|        |                        |              |               5,20,30) |                    |              |
| 172992 |  [505-511], [516-713], |  14.003(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 466.765(/nb) |
|        |   [752-874], [880-946] |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172999 |       [1-71], [77-294] |   8.670(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.239(/pb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172999 |       [1-71], [77-294] |   8.670(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 433.516(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 173198 |   [49-322], [324-356], |  28.556(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   3.074(/pb) |
|        |  [362-485], [488-768], |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |              [770-822] |              |               5,20,30) |                    |              |
| 173198 |   [49-322], [324-356], |  28.556(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.037(/pb) |
|        |  [362-485], [488-768], |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |              [770-822] |              |                    30) |                    |              |
| 173236 |              [128-231] |   4.712(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   4.712(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 173236 |              [128-231] |   4.712(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 314.136(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 173240 |                [1-124] |   5.248(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   5.248(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 173240 |                [1-124] |   5.248(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 349.835(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 173241 |      [1-85], [92-381], |  27.719(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  27.719(/pb) |
|        |              [388-759] |              |             IsoL_v5(1) |                    |              |
| 173241 |      [1-85], [92-381], |  27.719(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.755(/pb) |
|        |              [388-759] |              |                  v4(1) |                    |              |
| 173243 |                 [1-89] |   2.858(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.858(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 173243 |                 [1-89] |   2.858(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 290.037(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 173380 |    [75-204], [209-209] |   5.439(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   5.439(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 173380 |    [75-204], [209-209] |   5.439(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 371.405(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 173381 |    [1-134], [139-221], |  10.342(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  10.342(/pb) |
|        |   [226-226], [231-294] |              |             IsoL_v5(1) |                    |              |
| 173381 |    [1-134], [139-221], |  10.342(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.034(/pb) |
|        |   [226-226], [231-294] |              |                  v4(1) |                    |              |
| 173389 |   [18-106], [111-169], |  23.507(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  23.507(/pb) |
|        |  [174-224], [230-262], |              |             IsoL_v5(1) |                    |              |
|        |              [276-653] |              |                        |                    |              |
| 173389 |   [18-106], [111-169], |  23.507(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.023(/pb) |
|        |  [174-224], [230-262], |              |                  v4(1) |                    |              |
|        |              [276-653] |              |                        |                    |              |
| 173406 |               [37-285] |  11.013(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  11.013(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 173406 |               [37-285] |  11.013(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 734.188(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 173430 |               [72-163] |   4.113(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   4.113(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 173430 |               [72-163] |   4.113(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 411.307(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 173438 |                [32-56] |   1.004(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.004(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 173438 |                [32-56] |   1.004(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 100.443(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 173439 |    [1-274], [280-313], |  31.994(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  31.994(/pb) |
|        |   [319-467], [472-756] |              |             IsoL_v5(1) |                    |              |
| 173439 |    [1-274], [280-313], |  31.994(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.728(/pb) |
|        |   [319-467], [472-756] |              |                  v4(1) |                    |              |
| 173657 |                [59-93] |   1.287(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.287(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 173657 |                [59-93] |   1.287(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 100.561(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 173658 |                [1-110] |   4.109(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   4.109(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 173658 |                [1-110] |   4.109(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 410.877(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 173659 |       [1-61], [66-317] |  11.908(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  11.908(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 173659 |       [1-61], [66-317] |  11.908(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.191(/pb) |
|        |                        |              |                  v4(1) |                    |              |
| 173660 |      [1-81], [86-164], |  11.768(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  11.768(/pb) |
|        |   [169-357], [359-362] |              |             IsoL_v5(1) |                    |              |
| 173660 |      [1-81], [86-164], |  11.768(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.177(/pb) |
|        |   [169-357], [359-362] |              |                  v4(1) |                    |              |
| 173661 |       [1-56], [62-63], |   3.555(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   3.555(/pb) |
|        |               [65-125] |              |             IsoL_v5(1) |                    |              |
| 173661 |       [1-56], [62-63], |   3.555(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 394.994(/nb) |
|        |               [65-125] |              |                  v4(1) |                    |              |
| 173663 |       [1-71], [73-120] |   3.443(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   3.443(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 173663 |       [1-71], [73-120] |   3.443(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 382.599(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 173664 |                 [5-16] | 344.022(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 344.022(/nb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 173664 |                 [5-16] | 344.022(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  38.225(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 173692 |   [50-143], [149-468], |  79.903(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  79.903(/pb) |
|        |            [474-1123], |              |             IsoL_v5(1) |                    |              |
|        |           [1129-1162], |              |                        |                    |              |
|        |           [1168-1321], |              |                        |                    |              |
|        |           [1326-1361], |              |                        |                    |              |
|        |           [1366-1383], |              |                        |                    |              |
|        |           [1389-1431], |              |                        |                    |              |
|        |           [1436-1818], |              |                        |                    |              |
|        |           [1824-2361], |              |                        |                    |              |
|        |           [2366-2710], |              |                        |                    |              |
|        |            [2715-2754] |              |                        |                    |              |
| 173692 |   [50-143], [149-468], |  79.903(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   9.043(/pb) |
|        |            [474-1123], |              |                  v4(1) |                    |              |
|        |           [1129-1162], |              |                        |                    |              |
|        |           [1168-1321], |              |                        |                    |              |
|        |           [1326-1361], |              |                        |                    |              |
|        |           [1366-1383], |              |                        |                    |              |
|        |           [1389-1431], |              |                        |                    |              |
|        |           [1436-1818], |              |                        |                    |              |
|        |           [1824-2361], |              |                        |                    |              |
|        |           [2366-2710], |              |                        |                    |              |
|        |            [2715-2754] |              |                        |                    |              |
| 175860 |                 [1-82] |   1.303(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.303(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175860 |                 [1-82] |   1.303(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 217.186(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175863 |                 [1-75] |   1.142(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.142(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175863 |                 [1-75] |   1.142(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 190.342(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175865 |                 [1-58] | 845.582(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 845.582(/nb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175865 |                 [1-58] | 845.582(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 140.930(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175866 |     [1-353], [356-511] |   7.028(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   7.028(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175866 |     [1-353], [356-511] |   7.028(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.171(/pb) |
|        |                        |              |                  v4(1) |                    |              |
| 175872 |                [60-90] |   1.282(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.282(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175872 |                [60-90] |   1.282(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  85.456(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175873 |                 [1-32] |   1.246(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.246(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175873 |                 [1-32] |   1.246(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  83.051(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175874 |       [1-33], [36-108] |   4.172(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   4.172(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175874 |       [1-33], [36-108] |   4.172(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 278.158(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175877 |                 [1-69] |   2.417(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.417(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175877 |                 [1-69] |   2.417(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 241.693(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175881 |                [1-160] |   5.342(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   5.342(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175881 |                [1-160] |   5.342(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 534.226(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175886 |                [1-280] |   8.550(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   8.550(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175886 |                [1-280] |   8.550(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 855.045(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175887 |       [1-18], [21-138] |   3.819(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   3.819(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175887 |       [1-18], [21-138] |   3.819(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 381.852(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175888 |                [1-424] |  11.155(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  11.155(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175888 |                [1-424] |  11.155(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.115(/pb) |
|        |                        |              |                  v4(1) |                    |              |
| 175906 |               [79-191] |   5.616(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   5.616(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175906 |               [79-191] |   5.616(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 374.414(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175910 |                 [1-12] | 274.939(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 274.939(/nb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175910 |                 [1-12] | 274.939(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  18.329(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175921 |               [64-428] |  19.369(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  19.369(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175921 |               [64-428] |  19.369(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 973.741(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175973 |   [126-183], [186-268] |   8.078(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   8.078(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175973 |   [126-183], [186-268] |   8.078(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 323.137(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175974 |                [1-124] |   6.562(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   6.562(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175974 |                [1-124] |   6.562(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 262.460(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 175975 |      [1-90], [93-101], |  18.381(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  18.381(/pb) |
|        |              [104-390] |              |             IsoL_v5(1) |                    |              |
| 175975 |      [1-90], [93-101], |  18.381(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.312(/pb) |
|        |              [104-390] |              |                  v4(1) |                    |              |
| 175976 |       [1-33], [36-51], |   3.999(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   3.999(/pb) |
|        |               [54-102] |              |             IsoL_v5(1) |                    |              |
| 175976 |       [1-33], [36-51], |   3.999(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 399.894(/nb) |
|        |               [54-102] |              |                  v4(1) |                    |              |
| 175990 |               [56-164] |   6.184(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   6.184(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 175990 |               [56-164] |   6.184(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 309.186(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 176023 |               [44-129] |   5.363(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   5.363(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 176023 |               [44-129] |   5.363(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 217.553(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 176161 |        [6-7], [13-14], | 701.704(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 701.704(/nb) |
|        |                [16-23] |              |             IsoL_v5(1) |                    |              |
| 176161 |        [6-7], [13-14], | 701.704(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  35.085(/nb) |
|        |                [16-23] |              |                  v4(1) |                    |              |
| 176163 |          [1-4], [7-63] |   3.513(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   3.513(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 176163 |          [1-4], [7-63] |   3.513(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 175.657(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 176165 |                 [1-29] |   1.538(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.538(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 176165 |                 [1-29] |   1.538(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  76.915(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 176167 |                  [1-5] | 110.363(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 110.363(/nb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 176167 |                  [1-5] | 110.363(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   5.518(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 176169 |                [1-140] |   7.085(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   7.085(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 176169 |                [1-140] |   7.085(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 354.239(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 176201 |      [52-52], [54-55], |  35.197(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  35.188(/pb) |
|        |      [58-58], [61-63], |              |             IsoL_v5(1) |                    |              |
|        |   [67-263], [265-570], |              |                        |                    |              |
|        |              [573-655] |              |                        |                    |              |
| 176201 |      [52-52], [54-55], |  35.197(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.709(/pb) |
|        |      [58-58], [61-63], |              |                  v4(1) |                    |              |
|        |   [67-263], [265-570], |              |                        |                    |              |
|        |              [573-655] |              |                        |                    |              |
| 176202 |     [1-179], [182-264] |  13.075(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  13.075(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 176202 |     [1-179], [182-264] |  13.075(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 653.739(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 176206 |                [1-101] |   4.296(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   4.296(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 176206 |                [1-101] |   4.296(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 214.802(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 176207 |                [1-230] |   9.917(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   9.917(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 176207 |                [1-230] |   9.917(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 592.254(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 176286 |   [55-224], [226-247], |  26.015(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  26.015(/pb) |
|        |   [250-252], [254-486] |              |             IsoL_v5(1) |                    |              |
| 176286 |   [55-224], [226-247], |  26.015(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.233(/pb) |
|        |   [250-252], [254-486] |              |                  v4(1) |                    |              |
| 176289 |        [1-43], [46-75] |   3.510(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   3.510(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 176289 |        [1-43], [46-75] |   3.510(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 175.518(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 176304 |      [69-69], [73-73], |  27.499(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  27.499(/pb) |
|        |     [77-77], [79-132], |              |             IsoL_v5(1) |                    |              |
|        |   [135-422], [425-516] |              |                        |                    |              |
| 176304 |      [69-69], [73-73], |  27.499(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.302(/pb) |
|        |     [77-77], [79-132], |              |                  v4(1) |                    |              |
|        |   [135-422], [425-516] |              |                        |                    |              |
| 176308 |      [1-45], [48-130], |  14.954(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  14.954(/pb) |
|        |              [133-293] |              |             IsoL_v5(1) |                    |              |
| 176308 |      [1-45], [48-130], |  14.954(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 747.702(/nb) |
|        |              [133-293] |              |                  v4(1) |                    |              |
| 176309 |      [1-84], [87-122], |  60.914(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  60.914(/pb) |
|        |  [125-354], [356-467], |              |             IsoL_v5(1) |                    |              |
|        |  [470-512], [514-627], |              |                        |                    |              |
|        |            [630-1177], |              |                        |                    |              |
|        |            [1180-1641] |              |                        |                    |              |
| 176309 |      [1-84], [87-122], |  60.914(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   6.733(/pb) |
|        |  [125-354], [356-467], |              |                  v4(1) |                    |              |
|        |  [470-512], [514-627], |              |                        |                    |              |
|        |            [630-1177], |              |                        |                    |              |
|        |            [1180-1641] |              |                        |                    |              |
| 176467 |       [1-85], [88-164] |   8.988(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   8.988(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 176467 |       [1-85], [88-164] |   8.988(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 497.464(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 176468 |     [1-124], [126-210] |  10.865(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  10.865(/pb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 176468 |     [1-124], [126-210] |  10.865(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 724.321(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 176469 |                  [1-5] | 120.880(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 120.880(/nb) |
|        |                        |              |             IsoL_v5(1) |                    |              |
| 176469 |                  [1-5] | 120.880(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   8.059(/nb) |
|        |                        |              |                  v4(1) |                    |              |
| 176545 |                  [5-5] |  16.034(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 160.340(/ub) |
|        |                        |              |         IsoL_v5(1,100) |                    |              |
| 176545 |                  [5-5] |  16.034(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 534.466(/ub) |
|        |                        |              |              v4(1,100) |                    |              |
| 176547 |    [1-151], [154-172], |  11.007(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   9.452(/pb) |
|        |              [175-184] |              |         IsoL_v5(1,100) |                    |              |
| 176547 |    [1-151], [154-172], |  11.007(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 524.168(/nb) |
|        |              [175-184] |              |              v4(1,100) |                    |              |
| 176548 |      [1-72], [75-387], |  49.965(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  49.965(/pb) |
|        |  [390-487], [489-494], |              |         IsoL_v5(1,100) |                    |              |
|        |  [496-575], [577-1024] |              |                        |                    |              |
| 176548 |      [1-72], [75-387], |  49.965(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   3.809(/pb) |
|        |  [390-487], [489-494], |              |              v4(1,100) |                    |              |
|        |  [496-575], [577-1024] |              |                        |                    |              |
| 176697 |      [50-66], [68-344] |  19.136(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  19.136(/pb) |
|        |                        |              |         IsoL_v5(1,100) |                    |              |
| 176697 |      [50-66], [68-344] |  19.136(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 765.440(/nb) |
|        |                        |              |              v4(1,100) |                    |              |
| 176701 |                [1-145] |   8.219(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   8.219(/pb) |
|        |                        |              |         IsoL_v5(1,100) |                    |              |
| 176701 |                [1-145] |   8.219(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 408.298(/nb) |
|        |                        |              |              v4(1,100) |                    |              |
| 176702 |         [1-4], [6-42], |  38.274(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  38.274(/pb) |
|        |   [45-103], [105-284], |              |         IsoL_v5(1,100) |                    |              |
|        |  [287-291], [294-351], |              |                        |                    |              |
|        |  [353-599], [622-684], |              |                        |                    |              |
|        |  [686-723], [726-794], |              |                        |                    |              |
|        |   [796-799], [801-839] |              |                        |                    |              |
| 176702 |         [1-4], [6-42], |  38.274(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   3.058(/pb) |
|        |   [45-103], [105-284], |              |              v4(1,100) |                    |              |
|        |  [287-291], [294-351], |              |                        |                    |              |
|        |  [353-599], [622-684], |              |                        |                    |              |
|        |  [686-723], [726-794], |              |                        |                    |              |
|        |   [796-799], [801-839] |              |                        |                    |              |
| 176765 |               [84-141] |   2.642(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.407(/pb) |
