 ==  = 
|    Run |             SelectedLS |     Recorded |             HLTpath |              L1bit |    Effective |
| 167098 |     [62-90], [92-162], |   8.268(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   8.268(/pb) |
|        |   [167-406], [448-461] |              |                     |                    |              |
| 167098 |     [62-90], [92-162], |   8.268(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   8.268(/pb) |
|        |   [167-406], [448-461] |              |                     |                    |              |
| 167102 |      [1-42], [48-233], |   7.995(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   7.995(/pb) |
|        |   [235-317], [323-429] |              |                     |                    |              |
| 167102 |      [1-42], [48-233], |   7.995(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   7.995(/pb) |
|        |   [235-317], [323-429] |              |                     |                    |              |
| 167103 |                 [1-93] |   1.620(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   1.620(/pb) |
| 167103 |                 [1-93] |   1.620(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   1.620(/pb) |
| 167151 |                 [1-42] | 986.515(/nb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) | 986.515(/nb) |
| 167151 |                 [1-42] | 986.515(/nb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) | 986.515(/nb) |
| 167281 |   [18-140], [146-315], |  13.215(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |  13.215(/pb) |
|        |              [317-593] |              |                     |                    |              |
| 167281 |   [18-140], [146-315], |  13.215(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |  13.215(/pb) |
|        |              [317-593] |              |                     |                    |              |
| 167282 |                [1-441] |   8.458(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   8.458(/pb) |
| 167282 |                [1-441] |   8.458(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   8.458(/pb) |
| 167284 |    [1-315], [320-346], |  24.500(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |  24.500(/pb) |
|        |  [356-395], [399-474], |              |                     |                    |              |
|        |            [476-1157], |              |                     |                    |              |
|        |           [1160-1628], |              |                     |                    |              |
|        |            [1633-1644] |              |                     |                    |              |
| 167284 |    [1-315], [320-346], |  24.500(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |  24.500(/pb) |
|        |  [356-395], [399-474], |              |                     |                    |              |
|        |            [476-1157], |              |                     |                    |              |
|        |           [1160-1628], |              |                     |                    |              |
|        |            [1633-1644] |              |                     |                    |              |
| 167551 |    [56-190], [196-470] |  10.902(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |  10.902(/pb) |
| 167551 |    [56-190], [196-470] |  10.902(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |  10.902(/pb) |
| 167673 |  [210-236], [239-305], |   5.836(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   5.836(/pb) |
|        |   [309-418], [423-446] |              |                     |                    |              |
| 167673 |  [210-236], [239-305], |   5.836(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   5.836(/pb) |
|        |   [309-418], [423-446] |              |                     |                    |              |
| 167674 |                [1-345] |   8.155(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   8.155(/pb) |
