 ==  = 
|    Run |            SelectedLS |     Recorded |            HLTpath |          L1bit |    Effective |
| 160942 |                [1-12] |  12.209(/nb) |    HLT_HT160_v2(1) |  "L1_HTT50"(1) | 244.185(/ub) |
| 160942 |                [1-12] |  12.209(/nb) |    HLT_HT240_v2(1) |  "L1_HTT50"(1) |  12.209(/nb) |
| 160942 |                [1-12] |  12.209(/nb) |    HLT_HT260_v2(1) | "L1_HTT100"(1) |  12.209(/nb) |
| 160942 |                [1-12] |  12.209(/nb) |    HLT_HT300_v2(1) | "L1_HTT100"(1) |  12.209(/nb) |
| 160942 |                [1-12] |  12.209(/nb) |    HLT_HT360_v2(1) | "L1_HTT100"(1) |  12.209(/nb) |
| 160942 |                [1-12] |  12.209(/nb) |    HLT_HT440_v2(1) | "L1_HTT100"(1) |  12.209(/nb) |
| 160942 |                [1-12] |  12.209(/nb) |    HLT_HT520_v2(1) | "L1_HTT100"(1) |  12.209(/nb) |
| 160943 |                [1-54] |  59.546(/nb) |    HLT_HT160_v2(1) |  "L1_HTT50"(1) |   1.593(/nb) |
| 160943 |                [1-54] |  59.546(/nb) |    HLT_HT240_v2(1) |  "L1_HTT50"(1) |  59.546(/nb) |
| 160943 |                [1-54] |  59.546(/nb) |    HLT_HT260_v2(1) | "L1_HTT100"(1) |  59.546(/nb) |
| 160943 |                [1-54] |  59.546(/nb) |    HLT_HT300_v2(1) | "L1_HTT100"(1) |  59.546(/nb) |
| 160943 |                [1-54] |  59.546(/nb) |    HLT_HT360_v2(1) | "L1_HTT100"(1) |  59.546(/nb) |
| 160943 |                [1-54] |  59.546(/nb) |    HLT_HT440_v2(1) | "L1_HTT100"(1) |  59.546(/nb) |
| 160943 |                [1-54] |  59.546(/nb) |    HLT_HT520_v2(1) | "L1_HTT100"(1) |  59.546(/nb) |
| 160955 |   [1-130], [133-138], | 413.916(/nb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) |   2.340(/nb) |
|        | [140-151], [153-154], |              |                    |                |              |
|        | [156-172], [175-201], |              |                    |                |              |
|        |             [204-206] |              |                    |                |              |
| 160955 |   [1-130], [133-138], | 413.916(/nb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) |   6.305(/nb) |
|        | [140-151], [153-154], |              |                    |                |              |
|        | [156-172], [175-201], |              |                    |                |              |
|        |             [204-206] |              |                    |                |              |
| 160955 |   [1-130], [133-138], | 413.916(/nb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) |  68.526(/nb) |
|        | [140-151], [153-154], |              |                    |                |              |
|        | [156-172], [175-201], |              |                    |                |              |
|        |             [204-206] |              |                    |                |              |
| 160955 |   [1-130], [133-138], | 413.916(/nb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) |  90.113(/nb) |
|        | [140-151], [153-154], |              |                    |                |              |
|        | [156-172], [175-201], |              |                    |                |              |
|        |             [204-206] |              |                    |                |              |
| 160955 |   [1-130], [133-138], | 413.916(/nb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) | 413.916(/nb) |
|        | [140-151], [153-154], |              |                    |                |              |
|        | [156-172], [175-201], |              |                    |                |              |
|        |             [204-206] |              |                    |                |              |
| 160955 |   [1-130], [133-138], | 413.916(/nb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) | 413.916(/nb) |
|        | [140-151], [153-154], |              |                    |                |              |
|        | [156-172], [175-201], |              |                    |                |              |
|        |             [204-206] |              |                    |                |              |
| 160955 |   [1-130], [133-138], | 413.916(/nb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) | 413.916(/nb) |
|        | [140-151], [153-154], |              |                    |                |              |
|        | [156-172], [175-201], |              |                    |                |              |
|        |             [204-206] |              |                    |                |              |
| 160956 |                [2-65] | 198.546(/nb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) |   1.349(/nb) |
| 160956 |                [2-65] | 198.546(/nb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) |   4.836(/nb) |
| 160956 |                [2-65] | 198.546(/nb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) |  76.345(/nb) |
| 160956 |                [2-65] | 198.546(/nb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) |  83.982(/nb) |
| 160956 |                [2-65] | 198.546(/nb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) | 198.546(/nb) |
| 160956 |                [2-65] | 198.546(/nb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) | 198.546(/nb) |
| 160956 |                [2-65] | 198.546(/nb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) | 198.546(/nb) |
| 160957 |               [1-953] |   2.507(/pb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) |  31.292(/nb) |
| 160957 |               [1-953] |   2.507(/pb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) | 716.804(/nb) |
| 160957 |               [1-953] |   2.507(/pb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) |   2.507(/pb) |
| 160957 |               [1-953] |   2.507(/pb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) |   2.507(/pb) |
| 160957 |               [1-953] |   2.507(/pb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) |   2.507(/pb) |
| 160957 |               [1-953] |   2.507(/pb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) |   2.507(/pb) |
| 160957 |               [1-953] |   2.507(/pb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) |   2.507(/pb) |
| 160998 |               [2-252] | 679.401(/nb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) |   6.794(/nb) |
| 160998 |               [2-252] | 679.401(/nb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) |  33.970(/nb) |
| 160998 |               [2-252] | 679.401(/nb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) | 679.401(/nb) |
| 160998 |               [2-252] | 679.401(/nb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) | 679.401(/nb) |
| 160998 |               [2-252] | 679.401(/nb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) | 679.401(/nb) |
| 160998 |               [2-252] | 679.401(/nb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) | 679.401(/nb) |
| 160998 |               [2-252] | 679.401(/nb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) | 679.401(/nb) |
| 161008 |                [2-77] | 193.226(/nb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) |   1.932(/nb) |
| 161008 |                [2-77] | 193.226(/nb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) |   9.661(/nb) |
| 161008 |                [2-77] | 193.226(/nb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) | 193.226(/nb) |
| 161008 |                [2-77] | 193.226(/nb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) | 193.226(/nb) |
| 161008 |                [2-77] | 193.226(/nb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) | 193.226(/nb) |
| 161008 |                [2-77] | 193.226(/nb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) | 193.226(/nb) |
| 161008 |                [2-77] | 193.226(/nb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) | 193.226(/nb) |
| 161016 |               [2-300] | 671.577(/nb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) |  11.658(/nb) |
| 161016 |               [2-300] | 671.577(/nb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) | 503.118(/nb) |
| 161016 |               [2-300] | 671.577(/nb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) | 671.577(/nb) |
| 161016 |               [2-300] | 671.577(/nb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) | 671.577(/nb) |
| 161016 |               [2-300] | 671.577(/nb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) | 671.577(/nb) |
| 161016 |               [2-300] | 671.577(/nb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) | 671.577(/nb) |
| 161016 |               [2-300] | 671.577(/nb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) | 671.577(/nb) |
| 161103 |       [2-8], [10-100] | 375.504(/nb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) |   3.755(/nb) |
| 161103 |       [2-8], [10-100] | 375.504(/nb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) |  18.775(/nb) |
| 161103 |       [2-8], [10-100] | 375.504(/nb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) | 375.504(/nb) |
| 161103 |       [2-8], [10-100] | 375.504(/nb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) | 375.504(/nb) |
| 161103 |       [2-8], [10-100] | 375.504(/nb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) | 375.504(/nb) |
| 161103 |       [2-8], [10-100] | 375.504(/nb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) | 375.504(/nb) |
| 161103 |       [2-8], [10-100] | 375.504(/nb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) | 375.504(/nb) |
| 161106 |                [2-26] |  92.352(/nb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) | 923.523(/ub) |
| 161106 |                [2-26] |  92.352(/nb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) |   4.618(/nb) |
| 161106 |                [2-26] |  92.352(/nb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) |  92.352(/nb) |
| 161106 |                [2-26] |  92.352(/nb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) |  92.352(/nb) |
| 161106 |                [2-26] |  92.352(/nb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) |  92.352(/nb) |
| 161106 |                [2-26] |  92.352(/nb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) |  92.352(/nb) |
| 161106 |                [2-26] |  92.352(/nb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) |  92.352(/nb) |
| 161107 |                [2-29] | 100.873(/nb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) |   1.009(/nb) |
| 161107 |                [2-29] | 100.873(/nb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) |   5.044(/nb) |
| 161107 |                [2-29] | 100.873(/nb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) | 100.873(/nb) |
| 161107 |                [2-29] | 100.873(/nb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) | 100.873(/nb) |
| 161107 |                [2-29] | 100.873(/nb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) | 100.873(/nb) |
| 161107 |                [2-29] | 100.873(/nb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) | 100.873(/nb) |
| 161107 |                [2-29] | 100.873(/nb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) | 100.873(/nb) |
| 161113 |                [2-24] |  79.632(/nb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) | 796.317(/ub) |
| 161113 |                [2-24] |  79.632(/nb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) |   3.982(/nb) |
| 161113 |                [2-24] |  79.632(/nb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) |  79.632(/nb) |
| 161113 |                [2-24] |  79.632(/nb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) |  79.632(/nb) |
| 161113 |                [2-24] |  79.632(/nb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) |  79.632(/nb) |
| 161113 |                [2-24] |  79.632(/nb) | HLT_HT440_v2(1,10) | "L1_HTT100"(1) |  79.632(/nb) |
| 161113 |                [2-24] |  79.632(/nb) | HLT_HT520_v2(1,10) | "L1_HTT100"(1) |  79.632(/nb) |
| 161116 |                [2-11] |  34.416(/nb) | HLT_HT160_v2(1,10) |  "L1_HTT50"(1) | 344.162(/ub) |
| 161116 |                [2-11] |  34.416(/nb) | HLT_HT240_v2(1,10) |  "L1_HTT50"(1) |   1.721(/nb) |
| 161116 |                [2-11] |  34.416(/nb) | HLT_HT260_v2(1,10) | "L1_HTT100"(1) |  34.416(/nb) |
| 161116 |                [2-11] |  34.416(/nb) | HLT_HT300_v2(1,10) | "L1_HTT100"(1) |  34.416(/nb) |
| 161116 |                [2-11] |  34.416(/nb) | HLT_HT360_v2(1,10) | "L1_HTT100"(1) |  34.416(/nb) |
