 ==  = 
|    Run |             SelectedLS |     Recorded |                HLTpath |            L1bit |    Effective |
| 165120 |                [82-97] |  76.376(/nb) | HLT_HT450_v4(240,10,20 |   "L1_HTT100"(1) |   7.638(/nb) |
|        |                        |              |                      ) |                  |              |
| 165120 |                [82-97] |  76.376(/nb) | HLT_HT500_v4(240,10,20 |   "L1_HTT100"(1) |  76.376(/nb) |
|        |                        |              |                      ) |                  |              |
| 165120 |                [82-97] |  76.376(/nb) | HLT_HT550_v4(240,10,20 |   "L1_HTT100"(1) |  76.376(/nb) |
|        |                        |              |                      ) |                  |              |
| 165121 |                [1-466] |   2.050(/pb) | HLT_HT150_v4(240,10,20 | "L1_HTT50"(1,10) |   1.737(/nb) |
|        |                        |              |                   ,14) |                  |              |
| 165121 |                [1-466] |   2.050(/pb) | HLT_HT200_v4(240,10,20 |    "L1_HTT75"(1) |  16.851(/nb) |
|        |                        |              |                   ,14) |                  |              |
| 165121 |                [1-466] |   2.050(/pb) | HLT_HT250_v4(240,10,20 |   "L1_HTT100"(1) |  42.129(/nb) |
|        |                        |              |                   ,14) |                  |              |
| 165121 |                [1-466] |   2.050(/pb) | HLT_HT300_v5(240,10,20 |   "L1_HTT100"(1) |  42.129(/nb) |
|        |                        |              |                   ,14) |                  |              |
| 165121 |                [1-466] |   2.050(/pb) | HLT_HT350_v4(240,10,20 |   "L1_HTT100"(1) | 122.970(/nb) |
|        |                        |              |                   ,14) |                  |              |
| 165121 |                [1-466] |   2.050(/pb) | HLT_HT400_v4(240,10,20 |   "L1_HTT100"(1) | 245.941(/nb) |
|        |                        |              |                   ,14) |                  |              |
| 165121 |                [1-466] |   2.050(/pb) | HLT_HT450_v4(240,10,20 |   "L1_HTT100"(1) | 245.941(/nb) |
|        |                        |              |                   ,14) |                  |              |
| 165121 |                [1-466] |   2.050(/pb) | HLT_HT500_v4(240,10,20 |   "L1_HTT100"(1) |   2.050(/pb) |
|        |                        |              |                   ,14) |                  |              |
| 165121 |                [1-466] |   2.050(/pb) | HLT_HT550_v4(240,10,20 |   "L1_HTT100"(1) |   2.050(/pb) |
|        |                        |              |                   ,14) |                  |              |
| 165205 |               [80-248] |   1.719(/pb) | HLT_HT150_v4(240,10,20 | "L1_HTT50"(1,10) | 491.047(/ub) |
|        |                        |              |                ,50,14) |                  |              |
| 165205 |               [80-248] |   1.719(/pb) | HLT_HT200_v4(240,10,20 |    "L1_HTT75"(1) |   4.297(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165205 |               [80-248] |   1.719(/pb) | HLT_HT250_v4(240,10,20 |   "L1_HTT100"(1) |  11.458(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165205 |               [80-248] |   1.719(/pb) | HLT_HT300_v5(240,10,20 |   "L1_HTT100"(1) |  14.322(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165205 |               [80-248] |   1.719(/pb) | HLT_HT350_v4(240,10,20 |   "L1_HTT100"(1) |  34.373(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165205 |               [80-248] |   1.719(/pb) | HLT_HT400_v4(240,10,20 |   "L1_HTT100"(1) |  68.747(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165205 |               [80-248] |   1.719(/pb) | HLT_HT450_v4(240,10,20 |   "L1_HTT100"(1) |  85.933(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165205 |               [80-248] |   1.719(/pb) | HLT_HT500_v4(240,10,20 |   "L1_HTT100"(1) |   1.719(/pb) |
|        |                        |              |                ,50,14) |                  |              |
| 165205 |               [80-248] |   1.719(/pb) | HLT_HT550_v4(240,10,20 |   "L1_HTT100"(1) |   1.719(/pb) |
|        |                        |              |                ,50,14) |                  |              |
| 165208 |                [1-101] | 947.587(/nb) | HLT_HT150_v4(240,10,20 | "L1_HTT50"(1,10) | 270.739(/ub) |
|        |                        |              |                ,50,14) |                  |              |
| 165208 |                [1-101] | 947.587(/nb) | HLT_HT200_v4(240,10,20 |    "L1_HTT75"(1) |   2.369(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165208 |                [1-101] | 947.587(/nb) | HLT_HT250_v4(240,10,20 |   "L1_HTT100"(1) |   6.317(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165208 |                [1-101] | 947.587(/nb) | HLT_HT300_v5(240,10,20 |   "L1_HTT100"(1) |   7.897(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165208 |                [1-101] | 947.587(/nb) | HLT_HT350_v4(240,10,20 |   "L1_HTT100"(1) |  18.952(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165208 |                [1-101] | 947.587(/nb) | HLT_HT400_v4(240,10,20 |   "L1_HTT100"(1) |  37.903(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165208 |                [1-101] | 947.587(/nb) | HLT_HT450_v4(240,10,20 |   "L1_HTT100"(1) |  47.379(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165208 |                [1-101] | 947.587(/nb) | HLT_HT500_v4(240,10,20 |   "L1_HTT100"(1) | 947.587(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165208 |                [1-101] | 947.587(/nb) | HLT_HT550_v4(240,10,20 |   "L1_HTT100"(1) | 947.587(/nb) |
|        |                        |              |                ,50,14) |                  |              |
| 165364 |   [45-111], [114-147], |  18.325(/pb) | HLT_HT150_v4(70,10,14, | "L1_HTT50"(1,10) |   3.810(/nb) |
|        | [160-807], [809-1220], |              |             240,50,20) |                  |              |
|        |            [1260-1301] |              |                        |                  |              |
| 165364 |   [45-111], [114-147], |  18.325(/pb) | HLT_HT200_v4(70,10,14, |    "L1_HTT75"(1) |  31.950(/nb) |
|        | [160-807], [809-1220], |              |             240,50,20) |                  |              |
|        |            [1260-1301] |              |                        |                  |              |
| 165364 |   [45-111], [114-147], |  18.325(/pb) | HLT_HT250_v4(70,10,14, |   "L1_HTT100"(1) |  94.441(/nb) |
|        | [160-807], [809-1220], |              |             240,50,20) |                  |              |
|        |            [1260-1301] |              |                        |                  |              |
| 165364 |   [45-111], [114-147], |  18.325(/pb) | HLT_HT300_v5(70,10,14, |   "L1_HTT100"(1) |  97.256(/nb) |
|        | [160-807], [809-1220], |              |             240,50,20) |                  |              |
|        |            [1260-1301] |              |                        |                  |              |
| 165364 |   [45-111], [114-147], |  18.325(/pb) | HLT_HT350_v4(70,10,14, |   "L1_HTT100"(1) | 271.440(/nb) |
|        | [160-807], [809-1220], |              |             240,50,20) |                  |              |
|        |            [1260-1301] |              |                        |                  |              |
| 165364 |   [45-111], [114-147], |  18.325(/pb) | HLT_HT400_v4(70,10,14, |   "L1_HTT100"(1) | 542.880(/nb) |
|        | [160-807], [809-1220], |              |             240,50,20) |                  |              |
|        |            [1260-1301] |              |                        |                  |              |
| 165364 |   [45-111], [114-147], |  18.325(/pb) | HLT_HT450_v4(70,10,14, |   "L1_HTT100"(1) | 749.898(/nb) |
|        | [160-807], [809-1220], |              |             240,50,20) |                  |              |
|        |            [1260-1301] |              |                        |                  |              |
| 165364 |   [45-111], [114-147], |  18.325(/pb) | HLT_HT500_v4(70,10,14, |   "L1_HTT100"(1) |  18.325(/pb) |
|        | [160-807], [809-1220], |              |             240,50,20) |                  |              |
|        |            [1260-1301] |              |                        |                  |              |
| 165364 |   [45-111], [114-147], |  18.325(/pb) | HLT_HT550_v4(70,10,14, |   "L1_HTT100"(1) |  18.325(/pb) |
|        | [160-807], [809-1220], |              |             240,50,20) |                  |              |
|        |            [1260-1301] |              |                        |                  |              |
| 165402 |                 [1-28] | 416.093(/nb) | HLT_HT150_v4(70,10,14, | "L1_HTT50"(1,10) |  83.219(/ub) |
|        |                        |              |             240,50,20) |                  |              |
| 165402 |                 [1-28] | 416.093(/nb) | HLT_HT200_v4(70,10,14, |    "L1_HTT75"(1) | 693.489(/ub) |
|        |                        |              |             240,50,20) |                  |              |
| 165402 |                 [1-28] | 416.093(/nb) | HLT_HT250_v4(70,10,14, |   "L1_HTT100"(1) |   2.080(/nb) |
|        |                        |              |             240,50,20) |                  |              |
| 165402 |                 [1-28] | 416.093(/nb) | HLT_HT300_v5(70,10,14, |   "L1_HTT100"(1) |   2.080(/nb) |
|        |                        |              |             240,50,20) |                  |              |
| 165402 |                 [1-28] | 416.093(/nb) | HLT_HT350_v4(70,10,14, |   "L1_HTT100"(1) |   5.944(/nb) |
|        |                        |              |             240,50,20) |                  |              |
| 165402 |                 [1-28] | 416.093(/nb) | HLT_HT400_v4(70,10,14, |   "L1_HTT100"(1) |  11.888(/nb) |
|        |                        |              |             240,50,20) |                  |              |
| 165402 |                 [1-28] | 416.093(/nb) | HLT_HT450_v4(70,10,14, |   "L1_HTT100"(1) |  16.644(/nb) |
|        |                        |              |             240,50,20) |                  |              |
| 165402 |                 [1-28] | 416.093(/nb) | HLT_HT500_v4(70,10,14, |   "L1_HTT100"(1) | 416.093(/nb) |
|        |                        |              |             240,50,20) |                  |              |
| 165402 |                 [1-28] | 416.093(/nb) | HLT_HT550_v4(70,10,14, |   "L1_HTT100"(1) | 416.093(/nb) |
|        |                        |              |             240,50,20) |                  |              |
| 165415 |     [58-85], [88-640], |  19.462(/pb) | HLT_HT150_v4(70,10,14, | "L1_HTT50"(1,10) |   4.551(/nb) |
